date,open,high,low,close,volume
2021-04-13,78.941,79.4739,78.6688,79.4593,7960413.0
2021-04-14,79.6787,80.1004,79.6763,80.0701,9345259.0
2021-04-15,80.1535,80.2351,77.2985,77.3933,8655057.0
2021-04-16,77.1072,78.5303,77.0159,78.3212,4696037.0
2021-04-19,78.4571,78.8028,76.7082,76.9888,7600103.0
2021-04-20,76.7678,76.9136,74.9062,75.0671,1274206.0
2021-04-21,75.3476,75.5247,74.7355,75.0019,6020980.0
2021-04-22,75.2051,75.8954,74.755,75.1252,1425700.0
2021-04-23,75.1829,75.4278,73.8419,74.2239,7517725.0
2021-04-26,74.2548,75.6162,74.0114,75.3321,9700502.0
2021-04-27,75.2904,75.4056,73.4894,73.5816,7132505.0
2021-04-28,73.7136,74.0518,72.7023,73.0671,8559436.0
2021-04-29,72.9954,73.0096,72.2606,72.3289,3109299.0
2021-04-30,72.374,72.4982,72.1592,72.2812,9945158.0
2021-05-03,72.448,73.0512,72.4442,72.6494,5956830.0
2021-05-04,72.5414,72.6888,71.161,71.3808,7070061.0
2021-05-05,71.2645,72.5432,71.1597,72.3103,7935483.0
2021-05-06,72.0818,72.814,71.8197,72.4024,6756335.0
2021-05-07,72.1985,72.2238,69.7688,70.0375,3854085.0
2021-05-10,69.6987,70.1676,67.5887,67.6702,6502872.0
2021-05-11,67.8009,68.0698,67.4385,67.6665,6885758.0
2021-05-12,67.9903,68.0999,67.3495,67.4142,8716044.0
2021-05-13,67.6684,67.8371,67.0394,67.3022,5333323.0
2021-05-14,67.0127,67.3599,66.9531,67.2799,5516197.0
2021-05-17,67.4089,67.621,67.3101,67.559,5528429.0
2021-05-18,67.8132,68.8931,67.5271,68.7089,2029786.0
2021-05-19,68.6258,68.7807,67.3209,67.3863,1810495.0
2021-05-20,67.4044,67.6351,65.7736,66.0183,1183890.0
2021-05-21,65.6676,65.668,64.6211,64.7679,6995954.0
2021-05-24,64.8136,65.1686,64.8027,65.1093,4769736.0
2021-05-25,64.9261,66.6678,64.735,66.5657,8791183.0
2021-05-26,66.6008,66.6291,65.9899,66.0718,7320135.0
2021-05-27,65.7989,65.8773,63.1803,63.23,2272881.0
2021-05-28,63.3208,63.384,61.2341,61.3678,1900659.0
2021-05-31,61.5341,61.685,60.2619,60.4825,4294950.0
2021-06-01,60.3571,60.4335,59.6461,59.9001,9288492.0
2021-06-02,59.7199,59.7367,59.0623,59.4798,1438007.0
2021-06-03,59.1405,59.6484,58.9531,59.5299,2686609.0
2021-06-04,59.488,59.6061,59.1016,59.2131,1266686.0
2021-06-07,59.1219,60.5481,58.8384,60.329,4722980.0
2021-06-08,60.0814,60.2579,59.3788,59.6236,9906926.0
2021-06-09,59.695,59.7091,58.4175,58.7331,7153430.0
2021-06-10,58.6631,59.3942,58.5511,59.2408,5441243.0
2021-06-11,59.0722,59.2155,57.6116,57.6671,2299580.0
2021-06-14,57.5825,58.1719,57.4715,58.0743,4199671.0
2021-06-15,58.2389,58.4846,58.0732,58.1888,5720884.0
2021-06-16,58.2816,58.4602,57.782,58.0471,3473893.0
2021-06-17,58.0271,59.8021,57.9869,59.7059,7345535.0
2021-06-18,59.8037,59.8771,58.7771,59.0638,9820113.0
2021-06-21,58.8824,61.2672,58.4502,61.2596,2853478.0
2021-06-22,61.2648,61.4748,60.7344,61.0264,3270257.0
2021-06-23,61.0502,61.0538,59.4892,59.6768,2136101.0
2021-06-24,59.6026,59.9751,59.4166,59.7601,7531375.0
2021-06-25,59.829,59.9266,58.3826,58.6459,5155485.0
2021-06-28,58.5248,58.6099,57.6479,57.8828,3553822.0
2021-06-29,57.9608,58.6292,57.5396,58.299,2972663.0
2021-06-30,58.3841,58.8828,58.3008,58.8826,1634405.0
2021-07-01,58.4282,58.8199,58.0187,58.2494,5285412.0
2021-07-02,58.4328,59.3459,58.0407,59.2824,7149489.0
2021-07-05,58.8044,60.868,58.7613,60.5149,3115262.0
2021-07-06,60.4163,62.3711,60.359,62.0777,1014677.0
2021-07-07,62.2461,63.0144,62.1244,62.6702,5259916.0
2021-07-08,62.6176,64.4024,62.576,64.206,7081736.0
2021-07-09,63.9569,64.1319,62.0474,62.121,4104973.0
2021-07-12,61.9412,62.0754,61.7238,61.7837,3253389.0
2021-07-13,61.9515,61.9932,60.7982,60.8559,2388630.0
2021-07-14,60.5465,61.2268,60.3464,60.9939,7714938.0
2021-07-15,61.176,61.2943,60.2713,60.3919,8754096.0
2021-07-16,60.3831,60.5056,60.2227,60.2249,7927751.0
2021-07-19,60.035,62.4358,59.875,62.268,5663685.0
2021-07-20,62.1719,62.3212,61.9447,62.0919,7516965.0
2021-07-21,61.9248,62.6088,61.6607,62.5569,4572254.0
2021-07-22,62.7002,62.9542,62.0431,62.3112,1220350.0
2021-07-23,62.4319,62.4903,62.2631,62.4046,4308189.0
2021-07-26,62.1207,62.561,61.9239,62.4213,7333629.0
2021-07-27,62.3546,63.0912,62.2134,62.927,6826069.0
2021-07-28,62.7833,64.4713,62.7172,64.2442,9911310.0
2021-07-29,64.4641,66.3587,64.2515,66.1491,9977482.0
2021-07-30,65.9128,66.6728,65.8344,66.5221,3183628.0
2021-08-02,66.8044,67.7809,66.7626,67.2283,1086069.0
2021-08-03,67.2224,67.5787,65.6509,65.8881,3468147.0
2021-08-04,65.6855,66.0773,65.593,65.7967,8885259.0
2021-08-05,65.6788,66.9884,65.6654,66.9079,8321738.0
2021-08-06,66.7659,68.1017,66.4694,67.9487,1888781.0
2021-08-09,67.7195,68.55,67.6961,68.2138,2443571.0
2021-08-10,68.2309,69.5629,68.1686,69.2999,6071727.0
2021-08-11,69.0747,69.9188,68.9011,69.9137,6945253.0
2021-08-12,69.5104,71.4841,69.3638,71.4212,9841013.0
2021-08-13,71.3495,71.8267,71.0847,71.7983,7795237.0
2021-08-16,71.4558,71.5045,71.35,71.3608,2906698.0
2021-08-17,71.2188,72.141,70.9393,71.7964,1334445.0
2021-08-18,71.6237,71.7145,67.7875,68.1905,6702541.0
2021-08-19,68.0333,68.8132,68.022,68.6637,5983858.0
2021-08-20,69.0272,69.2693,64.3869,64.3946,9295788.0
2021-08-23,64.4043,64.6303,62.3404,62.4767,6182895.0
2021-08-24,62.5172,63.1293,62.0701,62.9867,5511161.0
2021-08-25,62.6907,63.5859,62.6782,63.5298,3730986.0
2021-08-26,63.4198,63.8985,62.1744,62.2505,1776418.0
2021-08-27,62.286,62.6837,61.4787,61.4835,8887102.0
2021-08-30,61.3168,63.1905,60.9484,62.9981,8434571.0
2021-08-31,63.1495,63.2501,62.3302,62.4727,2464747.0
2021-09-01,62.2739,65.0264,62.0902,65.0042,7335025.0
2021-09-02,64.955,65.0485,64.8324,65.0126,4277752.0
2021-09-03,64.9117,65.8761,64.7503,65.4927,4933318.0
2021-09-06,65.5212,67.6549,65.2638,67.3983,8638018.0
2021-09-07,67.2841,67.5708,67.0136,67.5652,8578233.0
2021-09-08,67.5168,67.5784,66.289,66.3919,2715784.0
2021-09-09,66.3504,66.497,66.1838,66.2743,3768488.0
2021-09-10,66.1455,66.249,66.098,66.2434,8392367.0
2021-09-13,66.3284,66.6468,64.5223,64.6783,9252939.0
2021-09-14,64.7191,64.9928,64.2053,64.3975,1711622.0
2021-09-15,64.3824,64.5141,63.3711,63.5703,8502346.0
2021-09-16,63.4979,65.0195,63.3802,64.6257,5403061.0
2021-09-17,64.7619,64.7682,64.4749,64.6756,6312806.0
2021-09-20,64.6353,64.8346,64.0623,64.3643,1677975.0
2021-09-21,64.312,64.3223,64.2119,64.2542,7123223.0
2021-09-22,64.272,64.524,64.2268,64.518,7101132.0
2021-09-23,64.8076,65.3487,64.477,65.2344,6964345.0
2021-09-24,65.003,65.0263,63.976,64.1045,8115413.0
2021-09-27,64.2351,64.2964,62.8918,62.9478,9514508.0
2021-09-28,62.6325,64.3477,62.5737,64.1967,8648726.0
2021-09-29,64.2336,64.2577,63.6933,63.7418,7703052.0
2021-09-30,64.0074,64.1246,62.0398,62.1787,9831360.0
2021-10-01,62.259,63.1099,62.1143,62.6775,7070891.0
2021-10-04,62.7057,63.2191,62.6442,63.2021,7048141.0
2021-10-05,63.1083,63.4009,61.4812,61.5284,5878513.0
2021-10-06,61.5335,61.8243,61.4675,61.788,7921557.0
2021-10-07,61.7468,62.6537,61.4934,62.605,1642382.0
2021-10-08,62.4748,63.2799,62.3238,63.03,5551824.0
2021-10-11,62.9817,63.8324,62.8641,63.7469,4827889.0
2021-10-12,63.7803,63.8206,61.9876,62.1974,9214632.0
2021-10-13,62.0711,62.8695,61.9892,62.5717,1653046.0
2021-10-14,62.4383,62.4798,62.0252,62.2487,6793825.0
2021-10-15,62.0247,62.2822,61.5627,61.7309,2658969.0
2021-10-18,61.7947,62.8167,61.7421,62.6962,8951962.0
2021-10-19,62.7867,64.6783,62.5919,64.364,8666687.0
2021-10-20,64.4035,66.4562,64.3446,66.4445,3119068.0
2021-10-21,66.6142,68.5021,66.4762,68.0144,8845353.0
2021-10-22,68.0302,68.1293,67.7713,67.8939,5470640.0
2021-10-25,67.9643,68.4858,67.8259,68.3287,9739394.0
2021-10-26,68.3836,69.5218,68.176,69.2703,7568370.0
2021-10-27,69.2536,69.9153,69.2025,69.4298,1310173.0
2021-10-28,69.3323,69.7725,69.1972,69.6014,2824495.0
2021-10-29,70.0091,70.7023,69.7459,70.6315,4632381.0
